movement_id,movement_date,sku,warehouse_id,movement_type,quantity,reference_id,notes
MOV00001164,2026-04-01,SKU01185,WH004,sale_out,-1,TXN00000463,
MOV00001165,2026-04-01,SKU01077,WH003,sale_out,-1,TXN00000222,
MOV00001166,2026-04-01,SKU01099,WH002,sale_out,-2,TXN00000508,
MOV00001167,2026-04-01,SKU01120,WH001,sale_out,-1,TXN00000518,
MOV00001168,2026-04-01,SKU01105,WH004,sale_out,-1,TXN00000404,
MOV00001169,2026-04-01,SKU01127,WH003,sale_out,-1,TXN00000031,
MOV00001170,2026-04-01,SKU01250,WH001,sale_out,-1,TXN00000011,
MOV00001171,2026-04-01,SKU01118,WH004,sale_out,-1,TXN00000321,
MOV00001172,2026-04-01,SKU01083,WH001,sale_out,-1,TXN00000515,
MOV00001173,2026-04-01,SKU01040,WH004,sale_out,-1,TXN00000290,
MOV00001174,2026-04-01,SKU01140,WH001,sale_out,-1,TXN00000332,
MOV00001175,2026-04-01,SKU01019,WH003,sale_out,-1,TXN00000490,
MOV00001176,2026-04-01,SKU01116,WH001,sale_out,-2,TXN00000244,
MOV00001177,2026-04-01,SKU01126,WH001,sale_out,-1,TXN00000544,
MOV00001178,2026-04-01,SKU01093,WH001,sale_out,-1,TXN00000440,
MOV00001179,2026-04-01,SKU01021,WH001,sale_out,-3,TXN00000580,
MOV00001180,2026-04-01,SKU01160,WH001,sale_out,-1,TXN00000442,
MOV00001181,2026-04-01,SKU01184,WH003,receipt,1,TXN00000486,Customer return
MOV00001182,2026-04-01,SKU01195,WH003,sale_out,-1,TXN00000232,
MOV00001183,2026-04-01,SKU01191,WH001,sale_out,-2,TXN00000491,
MOV00001184,2026-04-01,SKU01194,WH001,sale_out,-1,TXN00000259,
MOV00001185,2026-04-01,SKU01087,WH001,sale_out,-2,TXN00000204,
MOV00001186,2026-04-01,SKU01043,WH003,sale_out,-2,TXN00000008,
MOV00001187,2026-04-01,SKU01165,WH004,sale_out,-2,TXN00000245,
MOV00001188,2026-04-01,SKU01048,WH004,sale_out,-1,TXN00000115,
MOV00001189,2026-04-01,SKU01247,WH003,sale_out,-1,TXN00000355,
MOV00001190,2026-04-01,SKU01103,WH001,sale_out,-2,TXN00000447,
MOV00001191,2026-04-01,SKU01068,WH002,sale_out,-2,TXN00000420,
MOV00001192,2026-04-01,SKU01051,WH001,sale_out,-1,TXN00000106,
MOV00001193,2026-04-01,SKU01118,WH002,sale_out,-1,TXN00000063,
MOV00001194,2026-04-01,SKU01245,WH002,sale_out,-1,TXN00000170,
MOV00001195,2026-04-01,SKU01046,WH004,sale_out,-1,TXN00000046,
MOV00001196,2026-04-01,SKU01192,WH001,sale_out,-1,TXN00000363,
MOV00001197,2026-04-01,SKU01087,WH003,sale_out,-2,TXN00000301,
MOV00001198,2026-04-01,SKU01037,WH003,sale_out,-1,TXN00000362,
MOV00001199,2026-04-01,SKU01163,WH001,sale_out,-1,TXN00000357,
MOV00001200,2026-04-01,SKU01079,WH001,sale_out,-2,TXN00000525,
MOV00001201,2026-04-01,SKU01130,WH001,sale_out,-1,TXN00000342,
MOV00001202,2026-04-01,SKU01127,WH001,sale_out,-1,TXN00000074,
MOV00001203,2026-04-01,SKU01245,WH002,sale_out,-1,TXN00000327,
MOV00001204,2026-04-01,SKU01122,WH004,sale_out,-1,TXN00000520,
MOV00001205,2026-04-01,SKU01184,WH001,sale_out,-1,TXN00000555,
MOV00001206,2026-04-01,SKU01214,WH002,sale_out,-2,TXN00000229,
MOV00001207,2026-04-01,SKU01176,WH004,sale_out,-3,TXN00000330,
MOV00001208,2026-04-01,SKU01176,WH001,sale_out,-1,TXN00000167,
MOV00001209,2026-04-01,SKU01135,WH002,sale_out,-1,TXN00000441,
MOV00001210,2026-04-01,SKU01085,WH002,sale_out,-1,TXN00000210,
MOV00001211,2026-04-01,SKU01158,WH002,sale_out,-2,TXN00000033,
MOV00001212,2026-04-01,SKU01084,WH001,sale_out,-1,TXN00000564,
MOV00001213,2026-04-01,SKU01197,WH001,sale_out,-1,TXN00000131,
MOV00001214,2026-04-01,SKU01040,WH001,sale_out,-1,TXN00000140,
MOV00001215,2026-04-01,SKU01028,WH001,sale_out,-1,TXN00000566,
MOV00001216,2026-04-01,SKU01036,WH001,receipt,1,TXN00000552,Customer return
MOV00001217,2026-04-01,SKU01120,WH002,sale_out,-1,TXN00000157,
MOV00001218,2026-04-01,SKU01103,WH004,sale_out,-1,TXN00000401,
MOV00001219,2026-04-01,SKU01103,WH004,sale_out,-1,TXN00000266,
MOV00001220,2026-04-01,SKU01164,WH001,sale_out,-1,TXN00000151,
MOV00001221,2026-04-01,SKU01122,WH003,sale_out,-1,TXN00000219,
MOV00001222,2026-04-01,SKU01043,WH004,sale_out,-1,TXN00000226,
MOV00001223,2026-04-01,SKU01194,WH004,sale_out,-1,TXN00000083,
MOV00001224,2026-04-01,SKU01232,WH003,sale_out,-1,TXN00000557,
MOV00001225,2026-04-01,SKU01089,WH004,sale_out,-1,TXN00000299,
MOV00001226,2026-04-01,SKU01045,WH003,sale_out,-1,TXN00000202,
MOV00001227,2026-04-01,SKU01142,WH001,sale_out,-1,TXN00000273,
MOV00001228,2026-04-01,SKU01092,WH004,sale_out,-1,TXN00000427,
MOV00001229,2026-04-01,SKU01055,WH001,sale_out,-1,TXN00000460,
MOV00001230,2026-04-01,SKU01228,WH001,sale_out,-2,TXN00000294,
MOV00001231,2026-04-01,SKU01054,WH001,sale_out,-1,TXN00000004,
MOV00001232,2026-04-01,SKU01148,WH001,sale_out,-1,TXN00000064,
MOV00001233,2026-04-01,SKU01024,WH001,sale_out,-1,TXN00000160,
MOV00001234,2026-04-01,SKU01197,WH002,sale_out,-2,TXN00000454,
MOV00001235,2026-04-01,SKU01203,WH001,sale_out,-1,TXN00000125,
MOV00001236,2026-04-01,SKU01096,WH003,sale_out,-2,TXN00000265,
MOV00001237,2026-04-01,SKU01155,WH002,sale_out,-1,TXN00000256,
MOV00001238,2026-04-01,SKU01176,WH001,sale_out,-1,TXN00000225,
MOV00001239,2026-04-01,SKU01059,WH004,sale_out,-2,TXN00000538,
MOV00001240,2026-04-01,SKU01092,WH003,sale_out,-2,TXN00000453,
MOV00001241,2026-04-01,SKU01205,WH001,sale_out,-2,TXN00000216,
MOV00001242,2026-04-01,SKU01195,WH001,sale_out,-1,TXN00000471,
MOV00001243,2026-04-01,SKU01008,WH003,sale_out,-1,TXN00000156,
MOV00001244,2026-04-01,SKU01125,WH001,sale_out,-2,TXN00000056,
MOV00001245,2026-04-01,SKU01010,WH004,receipt,1,TXN00000475,Customer return
MOV00001246,2026-04-01,SKU01099,WH004,sale_out,-1,TXN00000172,
MOV00001247,2026-04-01,SKU01203,WH002,sale_out,-1,TXN00000015,
MOV00001248,2026-04-01,SKU01098,WH003,sale_out,-1,TXN00000500,
MOV00001249,2026-04-01,SKU01007,WH003,sale_out,-2,TXN00000531,
MOV00001250,2026-04-01,SKU01114,WH001,sale_out,-3,TXN00000558,
MOV00001251,2026-04-01,SKU01209,WH001,sale_out,-1,TXN00000066,
MOV00001252,2026-04-01,SKU01052,WH004,sale_out,-1,TXN00000514,
MOV00001253,2026-04-01,SKU01226,WH003,sale_out,-1,TXN00000055,
MOV00001254,2026-04-01,SKU01027,WH004,sale_out,-1,TXN00000026,
MOV00001255,2026-04-01,SKU01035,WH001,sale_out,-2,TXN00000431,
MOV00001256,2026-04-01,SKU01248,WH001,sale_out,-1,TXN00000264,
MOV00001257,2026-04-01,SKU01141,WH004,sale_out,-2,TXN00000080,
MOV00001258,2026-04-01,SKU01148,WH004,sale_out,-1,TXN00000507,
MOV00001259,2026-04-01,SKU01205,WH001,sale_out,-1,TXN00000267,
MOV00001260,2026-04-01,SKU01172,WH001,sale_out,-1,TXN00000537,
MOV00001261,2026-04-01,SKU01157,WH003,sale_out,-1,TXN00000374,
MOV00001262,2026-04-01,SKU01228,WH002,sale_out,-1,TXN00000251,
MOV00001263,2026-04-01,SKU01205,WH001,sale_out,-2,TXN00000076,
MOV00001264,2026-04-01,SKU01179,WH001,sale_out,-1,TXN00000379,
MOV00001265,2026-04-01,SKU01102,WH001,sale_out,-1,TXN00000086,
MOV00001266,2026-04-01,SKU01164,WH001,sale_out,-1,TXN00000422,
MOV00001267,2026-04-01,SKU01017,WH001,sale_out,-1,TXN00000009,
MOV00001268,2026-04-01,SKU01201,WH004,sale_out,-1,TXN00000337,
MOV00001269,2026-04-01,SKU01163,WH001,sale_out,-1,TXN00000077,
MOV00001270,2026-04-01,SKU01098,WH004,sale_out,-1,TXN00000434,
MOV00001271,2026-04-01,SKU01071,WH003,sale_out,-1,TXN00000091,
MOV00001272,2026-04-01,SKU01122,WH001,sale_out,-1,TXN00000391,
MOV00001273,2026-04-01,SKU01056,WH001,sale_out,-1,TXN00000017,
MOV00001274,2026-04-01,SKU01072,WH001,sale_out,-1,TXN00000388,
MOV00001275,2026-04-01,SKU01177,WH001,sale_out,-1,TXN00000124,
MOV00001276,2026-04-01,SKU01087,WH001,sale_out,-1,TXN00000439,
MOV00001277,2026-04-01,SKU01206,WH001,sale_out,-1,TXN00000118,
MOV00001278,2026-04-01,SKU01254,WH001,sale_out,-1,TXN00000512,
MOV00001279,2026-04-01,SKU01171,WH001,sale_out,-1,TXN00000455,
MOV00001280,2026-04-01,SKU01145,WH004,sale_out,-1,TXN00000589,
MOV00001281,2026-04-01,SKU01140,WH001,sale_out,-1,TXN00000373,
MOV00001282,2026-04-01,SKU01036,WH001,sale_out,-1,TXN00000122,
MOV00001283,2026-04-01,SKU01023,WH001,sale_out,-1,TXN00000311,
MOV00001284,2026-04-01,SKU01089,WH004,sale_out,-1,TXN00000287,
MOV00001285,2026-04-01,SKU01030,WH003,sale_out,-1,TXN00000397,
MOV00001286,2026-04-01,SKU01057,WH001,sale_out,-1,TXN00000314,
MOV00001287,2026-04-01,SKU01201,WH003,sale_out,-1,TXN00000005,
MOV00001288,2026-04-01,SKU01198,WH004,sale_out,-1,TXN00000565,
MOV00001289,2026-04-01,SKU01023,WH001,sale_out,-1,TXN00000528,
MOV00001290,2026-04-01,SKU01164,WH001,sale_out,-1,TXN00000295,
MOV00001291,2026-04-01,SKU01027,WH001,sale_out,-2,TXN00000446,
MOV00001292,2026-04-01,SKU01001,WH004,sale_out,-1,TXN00000597,
MOV00001293,2026-04-01,SKU01115,WH002,sale_out,-1,TXN00000173,
MOV00001294,2026-04-01,SKU01110,WH002,sale_out,-2,TXN00000390,
MOV00001295,2026-04-01,SKU01165,WH001,sale_out,-3,TXN00000105,
MOV00001296,2026-04-01,SKU01082,WH001,sale_out,-1,TXN00000308,
MOV00001297,2026-04-01,SKU01034,WH001,sale_out,-2,TXN00000092,
MOV00001298,2026-04-01,SKU01159,WH001,sale_out,-3,TXN00000398,
MOV00001299,2026-04-01,SKU01070,WH001,sale_out,-1,TXN00000040,
MOV00001300,2026-04-01,SKU01064,WH001,sale_out,-1,TXN00000247,
MOV00001301,2026-04-01,SKU01078,WH004,sale_out,-1,TXN00000320,
MOV00001302,2026-04-01,SKU01126,WH001,sale_out,-1,TXN00000384,
MOV00001303,2026-04-01,SKU01236,WH004,sale_out,-1,TXN00000502,
MOV00001304,2026-04-01,SKU01245,WH004,sale_out,-1,TXN00000381,
MOV00001305,2026-04-01,SKU01036,WH004,sale_out,-1,TXN00000430,
MOV00001306,2026-04-01,SKU01044,WH004,sale_out,-1,TXN00000466,
MOV00001307,2026-04-01,SKU01094,WH004,sale_out,-1,TXN00000096,
MOV00001308,2026-04-01,SKU01057,WH002,sale_out,-1,TXN00000002,
MOV00001309,2026-04-01,SKU01054,WH001,sale_out,-2,TXN00000593,
MOV00001310,2026-04-01,SKU01106,WH003,sale_out,-1,TXN00000090,
MOV00001311,2026-04-01,SKU01221,WH001,sale_out,-1,TXN00000284,
MOV00001312,2026-04-01,SKU01058,WH004,sale_out,-1,TXN00000048,
MOV00001313,2026-04-01,SKU01181,WH001,sale_out,-1,TXN00000452,
MOV00001314,2026-04-01,SKU01040,WH003,sale_out,-1,TXN00000339,
MOV00001315,2026-04-01,SKU01004,WH003,sale_out,-1,TXN00000177,
MOV00001316,2026-04-01,SKU01193,WH001,sale_out,-1,TXN00000577,
MOV00001317,2026-04-01,SKU01083,WH004,sale_out,-1,TXN00000138,
MOV00001318,2026-04-01,SKU01064,WH004,sale_out,-1,TXN00000579,
MOV00001319,2026-04-01,SKU01184,WH001,sale_out,-1,TXN00000432,
MOV00001320,2026-04-01,SKU01239,WH003,sale_out,-1,TXN00000587,
MOV00001321,2026-04-01,SKU01146,WH004,sale_out,-2,TXN00000270,
MOV00001322,2026-04-01,SKU01253,WH001,sale_out,-1,TXN00000468,
MOV00001323,2026-04-01,SKU01193,WH001,sale_out,-1,TXN00000067,
MOV00001324,2026-04-01,SKU01063,WH004,sale_out,-1,TXN00000539,
MOV00001325,2026-04-01,SKU01022,WH001,sale_out,-1,TXN00000356,
MOV00001326,2026-04-01,SKU01238,WH004,sale_out,-2,TXN00000093,
MOV00001327,2026-04-01,SKU01063,WH002,sale_out,-1,TXN00000161,
MOV00001328,2026-04-01,SKU01208,WH003,sale_out,-1,TXN00000010,
MOV00001329,2026-04-01,SKU01249,WH001,sale_out,-1,TXN00000036,
MOV00001330,2026-04-01,SKU01250,WH001,sale_out,-1,TXN00000353,
MOV00001331,2026-04-01,SKU01094,WH001,sale_out,-3,TXN00000536,
MOV00001332,2026-04-01,SKU01178,WH004,sale_out,-1,TXN00000189,
MOV00001333,2026-04-01,SKU01242,WH001,sale_out,-1,TXN00000572,
MOV00001334,2026-04-01,SKU01015,WH001,sale_out,-2,TXN00000155,
MOV00001335,2026-04-01,SKU01113,WH001,sale_out,-1,TXN00000183,
MOV00001336,2026-04-01,SKU01024,WH001,sale_out,-2,TXN00000396,
MOV00001337,2026-04-01,SKU01084,WH001,sale_out,-1,TXN00000268,
MOV00001338,2026-04-01,SKU01048,WH001,sale_out,-1,TXN00000569,
MOV00001339,2026-04-01,SKU01242,WH001,sale_out,-1,TXN00000532,
MOV00001340,2026-04-01,SKU01217,WH004,sale_out,-1,TXN00000443,
MOV00001341,2026-04-01,SKU01077,WH001,sale_out,-1,TXN00000037,
MOV00001342,2026-04-01,SKU01073,WH004,sale_out,-1,TXN00000527,
MOV00001343,2026-04-01,SKU01232,WH003,sale_out,-1,TXN00000230,
MOV00001344,2026-04-01,SKU01053,WH004,sale_out,-1,TXN00000082,
MOV00001345,2026-04-01,SKU01165,WH002,sale_out,-1,TXN00000078,
MOV00001346,2026-04-01,SKU01092,WH001,sale_out,-1,TXN00000181,
MOV00001347,2026-04-01,SKU01210,WH004,sale_out,-1,TXN00000583,
MOV00001348,2026-04-01,SKU01058,WH002,sale_out,-1,TXN00000501,
MOV00001349,2026-04-01,SKU01168,WH004,sale_out,-1,TXN00000477,
MOV00001350,2026-04-01,SKU01017,WH004,sale_out,-1,TXN00000175,
MOV00001351,2026-04-01,SKU01018,WH004,sale_out,-1,TXN00000200,
MOV00001352,2026-04-01,SKU01067,WH003,sale_out,-2,TXN00000424,
MOV00001353,2026-04-01,SKU01034,WH001,sale_out,-1,TXN00000598,
MOV00001354,2026-04-01,SKU01123,WH001,sale_out,-1,TXN00000110,
MOV00001355,2026-04-01,SKU01065,WH004,sale_out,-1,TXN00000318,
MOV00001356,2026-04-01,SKU01203,WH003,sale_out,-1,TXN00000343,
MOV00001357,2026-04-01,SKU01023,WH003,sale_out,-1,TXN00000003,
MOV00001358,2026-04-01,SKU01055,WH001,sale_out,-3,TXN00000309,
MOV00001359,2026-04-01,SKU01057,WH003,sale_out,-1,TXN00000325,
MOV00001360,2026-04-01,SKU01101,WH001,sale_out,-2,TXN00000399,
MOV00001361,2026-04-01,SKU01087,WH003,sale_out,-1,TXN00000147,
MOV00001362,2026-04-01,SKU01108,WH004,sale_out,-1,TXN00000516,
MOV00001363,2026-04-01,SKU01006,WH002,sale_out,-1,TXN00000542,
MOV00001364,2026-04-01,SKU01208,WH004,sale_out,-1,TXN00000484,
MOV00001365,2026-04-01,SKU01031,WH004,sale_out,-1,TXN00000293,
MOV00001366,2026-04-01,SKU01051,WH002,sale_out,-1,TXN00000089,
MOV00001367,2026-04-01,SKU01097,WH002,sale_out,-1,TXN00000057,
MOV00001368,2026-04-01,SKU01062,WH003,sale_out,-1,TXN00000019,
MOV00001369,2026-04-01,SKU01252,WH002,sale_out,-1,TXN00000470,
MOV00001370,2026-04-01,SKU01127,WH001,sale_out,-1,TXN00000426,
MOV00001371,2026-04-01,SKU01149,WH004,sale_out,-1,TXN00000459,
MOV00001372,2026-04-01,SKU01201,WH004,sale_out,-1,TXN00000025,
MOV00001373,2026-04-01,SKU01074,WH001,sale_out,-1,TXN00000380,
MOV00001374,2026-04-01,SKU01071,WH001,sale_out,-3,TXN00000218,
MOV00001375,2026-04-01,SKU01053,WH001,sale_out,-2,TXN00000052,
MOV00001376,2026-04-01,SKU01032,WH004,sale_out,-1,TXN00000473,
MOV00001377,2026-04-01,SKU01021,WH001,sale_out,-1,TXN00000098,
MOV00001378,2026-04-01,SKU01117,WH001,sale_out,-1,TXN00000358,
MOV00001379,2026-04-01,SKU01134,WH003,sale_out,-1,TXN00000543,
MOV00001380,2026-04-01,SKU01199,WH004,sale_out,-1,TXN00000121,
MOV00001381,2026-04-01,SKU01182,WH002,sale_out,-2,TXN00000302,
MOV00001382,2026-04-01,SKU01192,WH001,sale_out,-1,TXN00000153,
MOV00001383,2026-04-01,SKU01063,WH001,sale_out,-1,TXN00000592,
MOV00001384,2026-04-01,SKU01102,WH001,sale_out,-1,TXN00000143,
MOV00001385,2026-04-01,SKU01102,WH001,sale_out,-1,TXN00000288,
MOV00001386,2026-04-01,SKU01051,WH001,sale_out,-1,TXN00000548,
MOV00001387,2026-04-01,SKU01146,WH001,sale_out,-1,TXN00000223,
MOV00001388,2026-04-01,SKU01025,WH001,receipt,1,TXN00000369,Customer return
MOV00001389,2026-04-01,SKU01109,WH002,sale_out,-1,TXN00000510,
MOV00001390,2026-04-01,SKU01070,WH003,sale_out,-3,TXN00000568,
MOV00001391,2026-04-01,SKU01099,WH002,receipt,1,TXN00000053,Customer return
MOV00001392,2026-04-01,SKU01180,WH001,sale_out,-1,TXN00000054,
MOV00001393,2026-04-01,SKU01012,WH004,sale_out,-1,TXN00000111,
MOV00001394,2026-04-01,SKU01042,WH001,sale_out,-1,TXN00000254,
MOV00001395,2026-04-01,SKU01082,WH003,sale_out,-1,TXN00000128,
MOV00001396,2026-04-01,SKU01140,WH001,sale_out,-1,TXN00000187,
MOV00001397,2026-04-01,SKU01173,WH003,sale_out,-1,TXN00000196,
MOV00001398,2026-04-01,SKU01080,WH004,sale_out,-2,TXN00000317,
MOV00001399,2026-04-01,SKU01117,WH001,sale_out,-1,TXN00000495,
MOV00001400,2026-04-01,SKU01213,WH004,receipt,1,TXN00000101,Customer return
MOV00001401,2026-04-01,SKU01047,WH002,sale_out,-1,TXN00000007,
MOV00001402,2026-04-01,SKU01229,WH001,sale_out,-1,TXN00000407,
MOV00001403,2026-04-01,SKU01035,WH001,sale_out,-1,TXN00000511,
MOV00001404,2026-04-01,SKU01233,WH001,sale_out,-1,TXN00000027,
MOV00001405,2026-04-01,SKU01220,WH002,sale_out,-1,TXN00000444,
MOV00001406,2026-04-01,SKU01211,WH001,sale_out,-1,TXN00000107,
MOV00001407,2026-04-01,SKU01188,WH002,sale_out,-1,TXN00000179,
MOV00001408,2026-04-01,SKU01091,WH004,sale_out,-1,TXN00000573,
MOV00001409,2026-04-01,SKU01159,WH001,sale_out,-1,TXN00000478,
MOV00001410,2026-04-01,SKU01014,WH002,sale_out,-1,TXN00000207,
MOV00001411,2026-04-01,SKU01173,WH001,sale_out,-1,TXN00000503,
MOV00001412,2026-04-01,SKU01190,WH004,sale_out,-1,TXN00000334,
MOV00001413,2026-04-01,SKU01198,WH003,sale_out,-1,TXN00000039,
MOV00001414,2026-04-01,SKU01026,WH001,sale_out,-2,TXN00000188,
MOV00001415,2026-04-01,SKU01077,WH002,sale_out,-1,TXN00000029,
MOV00001416,2026-04-01,SKU01245,WH001,sale_out,-1,TXN00000322,
MOV00001417,2026-04-01,SKU01214,WH003,sale_out,-1,TXN00000506,
MOV00001418,2026-04-01,SKU01124,WH004,sale_out,-2,TXN00000462,
MOV00001419,2026-04-01,SKU01056,WH002,sale_out,-1,TXN00000154,
MOV00001420,2026-04-01,SKU01196,WH001,sale_out,-1,TXN00000182,
MOV00001421,2026-04-01,SKU01226,WH001,sale_out,-1,TXN00000220,
MOV00001422,2026-04-01,SKU01148,WH003,sale_out,-1,TXN00000591,
MOV00001423,2026-04-01,SKU01229,WH001,sale_out,-1,TXN00000246,
MOV00001424,2026-04-01,SKU01157,WH003,sale_out,-1,TXN00000278,
MOV00001425,2026-04-01,SKU01221,WH002,sale_out,-1,TXN00000139,
MOV00001426,2026-04-01,SKU01053,WH001,sale_out,-1,TXN00000069,
MOV00001427,2026-04-01,SKU01176,WH001,sale_out,-1,TXN00000562,
MOV00001428,2026-04-01,SKU01225,WH004,sale_out,-3,TXN00000371,
MOV00001429,2026-04-01,SKU01137,WH001,sale_out,-1,TXN00000142,
MOV00001430,2026-04-01,SKU01251,WH001,sale_out,-1,TXN00000433,
MOV00001431,2026-04-01,SKU01161,WH001,sale_out,-3,TXN00000498,
MOV00001432,2026-04-01,SKU01240,WH004,sale_out,-1,TXN00000134,
MOV00001433,2026-04-01,SKU01175,WH001,sale_out,-1,TXN00000212,
MOV00001434,2026-04-01,SKU01217,WH001,sale_out,-1,TXN00000279,
MOV00001435,2026-04-01,SKU01210,WH003,sale_out,-1,TXN00000335,
MOV00001436,2026-04-01,SKU01203,WH003,sale_out,-2,TXN00000445,
MOV00001437,2026-04-01,SKU01089,WH004,sale_out,-1,TXN00000349,
MOV00001438,2026-04-01,SKU01042,WH001,sale_out,-1,TXN00000487,
MOV00001439,2026-04-01,SKU01094,WH004,sale_out,-1,TXN00000324,
MOV00001440,2026-04-01,SKU01051,WH001,sale_out,-1,TXN00000277,
MOV00001441,2026-04-01,SKU01203,WH003,sale_out,-3,TXN00000224,
MOV00001442,2026-04-01,SKU01028,WH002,sale_out,-1,TXN00000242,
MOV00001443,2026-04-01,SKU01112,WH004,sale_out,-1,TXN00000423,
MOV00001444,2026-04-01,SKU01100,WH001,sale_out,-1,TXN00000413,
MOV00001445,2026-04-01,SKU01183,WH001,sale_out,-1,TXN00000085,
MOV00001446,2026-04-01,SKU01083,WH004,sale_out,-1,TXN00000146,
MOV00001447,2026-04-01,SKU01167,WH001,sale_out,-1,TXN00000563,
MOV00001448,2026-04-01,SKU01105,WH001,sale_out,-1,TXN00000492,
MOV00001449,2026-04-01,SKU01235,WH001,sale_out,-2,TXN00000114,
MOV00001450,2026-04-01,SKU01245,WH001,sale_out,-2,TXN00000135,
MOV00001451,2026-04-01,SKU01021,WH001,sale_out,-1,TXN00000119,
MOV00001452,2026-04-01,SKU01028,WH001,sale_out,-1,TXN00000437,
MOV00001453,2026-04-01,SKU01242,WH004,sale_out,-1,TXN00000306,
MOV00001454,2026-04-01,SKU01203,WH004,sale_out,-1,TXN00000310,
MOV00001455,2026-04-01,SKU01248,WH001,sale_out,-2,TXN00000383,
MOV00001456,2026-04-01,SKU01166,WH004,sale_out,-1,TXN00000292,
MOV00001457,2026-04-01,SKU01214,WH001,sale_out,-2,TXN00000035,
MOV00001458,2026-04-01,SKU01221,WH001,sale_out,-1,TXN00000360,
MOV00001459,2026-04-01,SKU01074,WH003,sale_out,-1,TXN00000038,
MOV00001460,2026-04-01,SKU01143,WH001,sale_out,-1,TXN00000323,
MOV00001461,2026-04-01,SKU01238,WH001,sale_out,-1,TXN00000281,
MOV00001462,2026-04-01,SKU01155,WH001,sale_out,-2,TXN00000296,
MOV00001463,2026-04-01,SKU01075,WH001,sale_out,-1,TXN00000169,
MOV00001464,2026-04-01,SKU01089,WH002,sale_out,-2,TXN00000203,
MOV00001465,2026-04-01,SKU01151,WH001,sale_out,-1,TXN00000240,
MOV00001466,2026-04-01,SKU01211,WH004,sale_out,-1,TXN00000117,
MOV00001467,2026-04-01,SKU01244,WH002,sale_out,-3,TXN00000370,
MOV00001468,2026-04-01,SKU01073,WH003,sale_out,-1,TXN00000585,
MOV00001469,2026-04-01,SKU01102,WH004,sale_out,-1,TXN00000479,
MOV00001470,2026-04-01,SKU01098,WH004,sale_out,-1,TXN00000126,
MOV00001471,2026-04-01,SKU01226,WH003,sale_out,-1,TXN00000162,
MOV00001472,2026-04-01,SKU01165,WH003,sale_out,-1,TXN00000097,
MOV00001473,2026-04-01,SKU01091,WH001,sale_out,-1,TXN00000338,
MOV00001474,2026-04-01,SKU01185,WH002,sale_out,-1,TXN00000243,
MOV00001475,2026-04-01,SKU01193,WH002,sale_out,-1,TXN00000340,
MOV00001476,2026-04-01,SKU01202,WH001,sale_out,-3,TXN00000509,
MOV00001477,2026-04-01,SKU01215,WH001,sale_out,-1,TXN00000103,
MOV00001478,2026-04-01,SKU01130,WH003,sale_out,-1,TXN00000291,
MOV00001479,2026-04-01,SKU01085,WH001,sale_out,-1,TXN00000070,
MOV00001480,2026-04-01,SKU01247,WH001,sale_out,-1,TXN00000109,
MOV00001481,2026-04-01,SKU01227,WH001,sale_out,-1,TXN00000250,
MOV00001482,2026-04-01,SKU01031,WH004,sale_out,-1,TXN00000403,
MOV00001483,2026-04-01,SKU01049,WH001,sale_out,-1,TXN00000044,
MOV00001484,2026-04-01,SKU01233,WH001,sale_out,-1,TXN00000549,
MOV00001485,2026-04-01,SKU01149,WH004,receipt,1,TXN00000043,Customer return
MOV00001486,2026-04-01,SKU01019,WH001,sale_out,-1,TXN00000435,
MOV00001487,2026-04-01,SKU01100,WH001,sale_out,-1,TXN00000413,
MOV00001488,2026-04-01,SKU01075,WH001,sale_out,-1,TXN00000425,
MOV00001489,2026-04-01,SKU01086,WH001,sale_out,-1,TXN00000141,
MOV00001490,2026-04-01,SKU01151,WH004,sale_out,-1,TXN00000387,
MOV00001491,2026-04-01,SKU01158,WH003,sale_out,-1,TXN00000599,
MOV00001492,2026-04-01,SKU01232,WH003,sale_out,-1,TXN00000194,
MOV00001493,2026-04-01,SKU01025,WH002,sale_out,-1,TXN00000006,
MOV00001494,2026-04-01,SKU01055,WH001,sale_out,-1,TXN00000600,
MOV00001495,2026-04-01,SKU01095,WH001,sale_out,-1,TXN00000316,
MOV00001496,2026-04-01,SKU01075,WH001,receipt,1,TXN00000262,Customer return
MOV00001497,2026-04-01,SKU01136,WH003,sale_out,-1,TXN00000258,
MOV00001498,2026-04-01,SKU01181,WH002,sale_out,-1,TXN00000234,
MOV00001499,2026-04-01,SKU01066,WH001,sale_out,-1,TXN00000100,
MOV00001500,2026-04-01,SKU01077,WH003,sale_out,-1,TXN00000195,
MOV00001501,2026-04-01,SKU01027,WH001,sale_out,-1,TXN00000042,
MOV00001502,2026-04-01,SKU01025,WH001,sale_out,-2,TXN00000351,
MOV00001503,2026-04-01,SKU01015,WH001,sale_out,-1,TXN00000513,
MOV00001504,2026-04-01,SKU01009,WH004,sale_out,-1,TXN00000289,
MOV00001505,2026-04-01,SKU01060,WH002,sale_out,-1,TXN00000428,
MOV00001506,2026-04-01,SKU01150,WH003,sale_out,-1,TXN00000526,
MOV00001507,2026-04-01,SKU01159,WH001,sale_out,-1,TXN00000132,
MOV00001508,2026-04-01,SKU01187,WH001,sale_out,-1,TXN00000023,
MOV00001509,2026-04-01,SKU01219,WH001,sale_out,-1,TXN00000235,
MOV00001510,2026-04-01,SKU01078,WH001,sale_out,-1,TXN00000421,
MOV00001511,2026-04-01,SKU01002,WH001,sale_out,-1,TXN00000469,
